fc_elyz_capex,shed_max,dispatch,algo,srand,ret,lcoe_opt,shed_rate_opt,capex,opex,xopt_sto,xopt_pv,xopt_wind,xopt_elyz,xopt_fc,xopt_hyTank
1000.0,1.0e-5,2,LN_NELDERMEAD,1,XTOL_REACHED,0.294408785189469,8.427454822896221e-6,2.0190371424988214e7,6.4676609076557355e6,2673.7,1775.5,3591.29,756.14,2989.0,11659.4
1000.0,1.0e-5,2,LN_NELDERMEAD,2,XTOL_REACHED,0.319452532572831,3.7907483634355034e-6,2.2139893794744354e7,7.187467938892059e6,2543.68,1617.48,4110.09,696.37,3412.39,18193.06
1000.0,1.0e-5,2,LN_NELDERMEAD,3,XTOL_REACHED,0.9358819284493938,9.984366515850079e-6,7.52735415261438e7,1.685363537838192e7,13838.39,25601.41,2405.19,29898.98,581.62,12079.97
1000.0,1.0e-5,2,LN_NELDERMEAD,4,XTOL_REACHED,0.3015473539660729,9.937320173791017e-6,1.9555010684500184e7,6.127319758333527e6,3233.09,1.0,3480.81,2033.68,3388.58,21401.66
1000.0,1.0e-5,2,LN_NELDERMEAD,5,XTOL_REACHED,0.2701132815609018,5.661683817790007e-6,1.8044022974408764e7,5.2312972673459025e6,3459.0,2302.03,2430.36,1324.49,3413.99,32744.91
1000.0,0.0001,1,GN_DIRECT,1,MAXEVAL_REACHED,0.3041272137183334,9.999999999999944e-5,2.1638171123960055e7,6.830846586342964e6,8985.67,4120.04,2845.22,1264.44,1517.33,11380.0
1000.0,0.0001,1,GN_DIRECT,2,MAXEVAL_REACHED,0.3041272137183334,9.999999999999944e-5,2.1638171123960055e7,6.830846586342964e6,8985.67,4120.04,2845.22,1264.44,1517.33,11380.0
1000.0,0.0001,1,GN_DIRECT,3,MAXEVAL_REACHED,0.3041272137183334,9.999999999999944e-5,2.1638171123960055e7,6.830846586342964e6,8985.67,4120.04,2845.22,1264.44,1517.33,11380.0
1000.0,0.0001,1,GN_DIRECT,4,MAXEVAL_REACHED,0.3041272137183334,9.999999999999944e-5,2.1638171123960055e7,6.830846586342964e6,8985.67,4120.04,2845.22,1264.44,1517.33,11380.0
1000.0,0.0001,1,GN_DIRECT,5,MAXEVAL_REACHED,0.3041272137183334,9.999999999999944e-5,2.1638171123960055e7,6.830846586342964e6,8985.67,4120.04,2845.22,1264.44,1517.33,11380.0
1000.0,0.0001,1,GN_CRS2_LM,1,XTOL_REACHED,0.2519931228932021,9.983483584655505e-5,1.750530782726396e7,5.612017504082498e6,8026.52,2780.84,2411.54,618.6,1488.96,13823.81
1000.0,0.0001,1,GN_CRS2_LM,2,XTOL_REACHED,0.25257023752513563,9.980869861208354e-5,1.726443954028738e7,5.423833671279386e6,11608.35,2796.47,1883.32,942.8,1497.99,16683.59
1000.0,0.0001,1,GN_CRS2_LM,3,XTOL_REACHED,0.25195864989109673,9.948673722100556e-5,1.7895855136114266e7,5.462905157874378e6,6659.28,4254.89,2143.95,646.12,1498.68,13278.72
1000.0,0.0001,1,GN_CRS2_LM,4,XTOL_REACHED,0.2525585977242995,9.990235781684701e-5,1.788712908754144e7,5.487252297098859e6,7066.54,4128.16,2146.74,640.02,1495.8,13291.95
1000.0,0.0001,1,GN_CRS2_LM,5,XTOL_REACHED,0.25998169414437194,9.920486786516036e-5,1.7797964275235645e7,5.5840989732312e6,9245.16,2819.48,2211.14,1118.41,1494.07,34140.0
1000.0,0.0001,1,GN_AGS,1,MAXEVAL_REACHED,0.33210074582648713,7.34091589905717e-5,2.3633498439453125e7,7.240592306856809e6,12804.58,4698.61,2532.79,1796.18,2039.98,15807.25
1000.0,0.0001,1,GN_AGS,2,MAXEVAL_REACHED,0.33210074582648713,7.34091589905717e-5,2.3633498439453125e7,7.240592306856809e6,12804.58,4698.61,2532.79,1796.18,2039.98,15807.25
1000.0,0.0001,1,GN_AGS,3,MAXEVAL_REACHED,0.33210074582648713,7.34091589905717e-5,2.3633498439453125e7,7.240592306856809e6,12804.58,4698.61,2532.79,1796.18,2039.98,15807.25
1000.0,0.0001,1,GN_AGS,4,MAXEVAL_REACHED,0.33210074582648713,7.34091589905717e-5,2.3633498439453125e7,7.240592306856809e6,12804.58,4698.61,2532.79,1796.18,2039.98,15807.25
1000.0,0.0001,1,GN_AGS,5,MAXEVAL_REACHED,0.33210074582648713,7.34091589905717e-5,2.3633498439453125e7,7.240592306856809e6,12804.58,4698.61,2532.79,1796.18,2039.98,15807.25
1000.0,0.0001,1,GN_ISRES,1,MAXEVAL_REACHED,0.2644853608575991,9.086195132899495e-5,1.852058327306567e7,5.778946450909693e6,9359.88,4000.1,2154.1,597.42,1497.24,13109.77
1000.0,0.0001,1,GN_ISRES,2,XTOL_REACHED,0.2640780564367276,9.998093714201974e-5,1.8515385469003927e7,5.769288832328277e6,9219.98,4055.11,2151.55,585.33,1496.34,12722.03
1000.0,0.0001,1,GN_ISRES,3,XTOL_REACHED,0.26405086900266345,9.998843892505284e-5,1.853808633051575e7,5.765216342252865e6,9067.31,4124.57,2150.32,585.03,1493.78,12640.01
1000.0,0.0001,1,GN_ISRES,4,XTOL_REACHED,0.2595563718756496,9.978540990964892e-5,1.83505798354462e7,5.633813203769688e6,7994.2,4369.73,2112.88,611.58,1492.02,12796.73
1000.0,0.0001,1,GN_ISRES,5,MAXEVAL_REACHED,0.25636691707128595,9.837308379916035e-5,1.8185329349387877e7,5.560004595093799e6,7281.09,4331.44,2133.78,647.31,1513.33,12962.55
1000.0,0.0001,1,GN_ESCH,1,MAXEVAL_REACHED,0.3340772898572994,9.712565640026565e-5,2.4067090868765112e7,7.209908366606813e6,8878.2,8168.43,2397.36,577.68,1384.16,6248.13
1000.0,0.0001,1,GN_ESCH,2,MAXEVAL_REACHED,0.34082805440329306,9.990500486581458e-5,2.350522920890204e7,8.176031997184749e6,8581.03,2426.77,4274.94,358.79,1462.11,8174.06
1000.0,0.0001,1,GN_ESCH,3,MAXEVAL_REACHED,0.28774899287171185,9.949325563688868e-5,2.013806494755764e7,6.472530575813016e6,8962.81,4035.76,2697.44,450.06,1458.87,10262.98
1000.0,0.0001,1,GN_ESCH,4,MAXEVAL_REACHED,0.279311585038938,9.800380098860073e-5,1.9558732613438208e7,6.28507249530987e6,8594.83,3650.1,2666.2,554.65,1475.86,10248.52
1000.0,0.0001,1,GN_ESCH,5,MAXEVAL_REACHED,0.2819375387558077,9.960542241553988e-5,2.0367793863439392e7,5.961429586251581e6,8037.65,6481.57,1895.59,914.9,1419.87,9228.6
1000.0,0.0001,1,LN_SBPLX,1,XTOL_REACHED,0.349806155986572,9.989801919695094e-5,2.429201279295293e7,7.752460899125108e6,13773.35,6355.52,2688.68,277.67,1350.98,7111.43
1000.0,0.0001,1,LN_SBPLX,2,XTOL_REACHED,0.291574177350724,9.999990706123789e-5,2.11002257596461e7,6.111380746520545e6,8376.18,7325.37,1808.88,817.26,1422.48,9118.2
1000.0,0.0001,1,LN_SBPLX,3,XTOL_REACHED,0.6537739001573258,9.999999920243951e-5,4.6636622870077886e7,1.4064437317926088e7,17070.0,20195.93,4107.49,29.94,1219.47,1712.88
1000.0,0.0001,1,LN_SBPLX,4,XTOL_REACHED,0.5416103024337144,9.998906350509308e-5,3.691145265268805e7,1.3578499530101163e7,12353.11,2828.57,7682.8,158.03,1341.08,5851.6
1000.0,0.0001,1,LN_SBPLX,5,XTOL_REACHED,0.37564313839776015,9.994778552642326e-5,2.767080237830082e7,7.584056231776076e6,8142.08,13454.71,1674.46,528.74,1480.06,7530.46
1000.0,0.0001,1,LN_NELDERMEAD,1,XTOL_REACHED,0.3804506898547358,9.999039729319134e-5,2.709158566346064e7,8.86078664138468e6,5992.59,6174.01,4268.24,390.56,1450.06,7395.72
1000.0,0.0001,1,LN_NELDERMEAD,2,XTOL_REACHED,0.38135533793793747,9.926255509025237e-5,2.6606007133287188e7,8.722404345891958e6,11852.98,4633.28,3797.74,1394.04,1384.12,34107.9
1000.0,0.0001,1,LN_NELDERMEAD,3,XTOL_REACHED,0.8487269589921487,9.930178921667182e-5,7.083543479674412e7,1.574259124365679e7,7380.1,24543.8,2651.93,26714.46,1986.82,20996.81
1000.0,0.0001,1,LN_NELDERMEAD,4,XTOL_REACHED,0.9256060984165595,9.996867640944879e-5,7.604776150422055e7,1.9466429913893547e7,12720.03,7803.93,7441.99,31950.57,3409.07,30520.99
1000.0,0.0001,1,LN_NELDERMEAD,5,XTOL_REACHED,0.7837226315495379,9.989068027012543e-5,6.531067205268255e7,1.4464695723542184e7,11992.68,19832.01,2226.47,25916.47,2781.03,30863.74
1000.0,0.0001,2,GN_DIRECT,1,MAXEVAL_REACHED,0.2405914391194903,9.999999999999835e-5,1.5773294394561734e7,5.077411779414915e6,2529.81,1150.27,2845.15,1412.65,1322.46,17983.21
1000.0,0.0001,2,GN_DIRECT,2,MAXEVAL_REACHED,0.2405914391194903,9.999999999999835e-5,1.5773294394561734e7,5.077411779414915e6,2529.81,1150.27,2845.15,1412.65,1322.46,17983.21
1000.0,0.0001,2,GN_DIRECT,3,MAXEVAL_REACHED,0.2405914391194903,9.999999999999835e-5,1.5773294394561734e7,5.077411779414915e6,2529.81,1150.27,2845.15,1412.65,1322.46,17983.21
1000.0,0.0001,2,GN_DIRECT,4,MAXEVAL_REACHED,0.2405914391194903,9.999999999999835e-5,1.5773294394561734e7,5.077411779414915e6,2529.81,1150.27,2845.15,1412.65,1322.46,17983.21
1000.0,0.0001,2,GN_DIRECT,5,MAXEVAL_REACHED,0.2405914391194903,9.999999999999835e-5,1.5773294394561734e7,5.077411779414915e6,2529.81,1150.27,2845.15,1412.65,1322.46,17983.21
1000.0,0.0001,2,GN_CRS2_LM,1,XTOL_REACHED,0.23751129209124275,9.982088515615877e-5,1.5685522025123924e7,4.867990265699123e6,2474.28,1970.98,2535.97,1415.6,1335.56,34140.0
1000.0,0.0001,2,GN_CRS2_LM,2,XTOL_REACHED,0.23763723068763148,9.97271463457633e-5,1.5667679830900995e7,4.883543225204365e6,2440.29,1836.76,2575.61,1430.91,1336.62,34140.0
1000.0,0.0001,2,GN_CRS2_LM,3,XTOL_REACHED,0.2356054261828372,9.996282952671643e-5,1.556882313914545e7,4.840122750265051e6,2483.62,1945.41,2524.12,1384.38,1333.96,15357.29
1000.0,0.0001,2,GN_CRS2_LM,4,XTOL_REACHED,0.23562275374952113,9.99145452074393e-5,1.556445707334319e7,4.838192630604099e6,2484.29,1936.28,2523.74,1391.94,1334.08,15360.51
1000.0,0.0001,2,GN_CRS2_LM,5,XTOL_REACHED,0.2356390156754587,9.997402490735746e-5,1.5569116288536709e7,4.838970585910733e6,2484.78,1945.4,2522.71,1388.06,1335.13,15369.62
1000.0,0.0001,2,GN_AGS,1,MAXEVAL_REACHED,0.26983521460214854,5.9605505960728e-5,1.8148679805664062e7,5.310980267759865e6,2865.14,3473.42,2416.1,1337.76,2360.88,28501.4
1000.0,0.0001,2,GN_AGS,2,MAXEVAL_REACHED,0.26983521460214854,5.9605505960728e-5,1.8148679805664062e7,5.310980267759865e6,2865.14,3473.42,2416.1,1337.76,2360.88,28501.4
1000.0,0.0001,2,GN_AGS,3,MAXEVAL_REACHED,0.26983521460214854,5.9605505960728e-5,1.8148679805664062e7,5.310980267759865e6,2865.14,3473.42,2416.1,1337.76,2360.88,28501.4
1000.0,0.0001,2,GN_AGS,4,MAXEVAL_REACHED,0.26983521460214854,5.9605505960728e-5,1.8148679805664062e7,5.310980267759865e6,2865.14,3473.42,2416.1,1337.76,2360.88,28501.4
1000.0,0.0001,2,GN_AGS,5,MAXEVAL_REACHED,0.26983521460214854,5.9605505960728e-5,1.8148679805664062e7,5.310980267759865e6,2865.14,3473.42,2416.1,1337.76,2360.88,28501.4
1000.0,0.0001,2,GN_ISRES,1,XTOL_REACHED,0.2356149629715639,9.999577334206649e-5,1.5567667565116333e7,4.831791124025167e6,2495.8,1978.48,2509.93,1390.99,1331.87,15446.22
1000.0,0.0001,2,GN_ISRES,2,XTOL_REACHED,0.23578250631052414,9.99748822345552e-5,1.5522825947802708e7,4.846209761515967e6,2445.58,1735.33,2567.54,1450.99,1334.46,15786.59
1000.0,0.0001,2,GN_ISRES,3,XTOL_REACHED,0.2356067271832442,9.992326799523788e-5,1.5568762005453456e7,4.840049626106205e6,2484.0,1945.42,2524.01,1384.57,1333.95,15356.74
1000.0,0.0001,2,GN_ISRES,4,XTOL_REACHED,0.23560691005415949,9.997243636099958e-5,1.556865488032954e7,4.839739055037555e6,2484.0,1946.11,2523.61,1384.92,1334.09,15360.03
1000.0,0.0001,2,GN_ISRES,5,XTOL_REACHED,0.23560813772892222,9.99450279603812e-5,1.556861809314478e7,4.839994059627064e6,2483.81,1944.98,2524.05,1384.9,1333.95,15359.53
1000.0,0.0001,2,GN_ESCH,1,MAXEVAL_REACHED,0.23635150388107662,9.971451575174307e-5,1.5631046805790585e7,4.802439965723966e6,2567.49,2228.78,2430.2,1408.73,1330.75,15896.45
1000.0,0.0001,2,GN_ESCH,2,MAXEVAL_REACHED,0.24483730795279873,9.883726196095074e-5,1.6090836813539399e7,5.237437796674049e6,2261.84,937.04,3024.01,1362.69,1413.74,17849.04
1000.0,0.0001,2,GN_ESCH,3,MAXEVAL_REACHED,0.27645623921219753,9.999901074750274e-5,1.8358594628265955e7,6.356207860964022e6,1856.22,434.79,3998.59,1042.48,1336.67,16222.03
1000.0,0.0001,2,GN_ESCH,4,MAXEVAL_REACHED,0.23698567503562804,9.9682098808384e-5,1.5684903690812875e7,4.953195471287325e6,2401.72,1715.2,2666.2,1300.94,1341.26,15189.78
1000.0,0.0001,2,GN_ESCH,5,MAXEVAL_REACHED,0.24001267886161134,9.995708627242892e-5,1.5955924857681708e7,5.090257285931486e6,2355.61,1748.99,2774.48,1173.66,1336.99,14157.8
1000.0,0.0001,2,LN_SBPLX,1,XTOL_REACHED,0.6353062223081858,9.999998688341776e-5,4.370718675002703e7,1.4584785270376684e7,17070.0,12644.85,6055.7,197.25,363.75,3635.63
1000.0,0.0001,2,LN_SBPLX,2,XTOL_REACHED,0.2401584928906116,9.999647020703293e-5,1.5820607627816966e7,4.99258381033072e6,2378.77,1499.66,2717.0,1536.68,1331.45,13515.49
1000.0,0.0001,2,LN_SBPLX,3,XTOL_REACHED,0.8451429889761598,9.999872431331611e-5,6.573172665836908e7,1.5972307835286118e7,15338.39,24459.01,2900.91,19489.15,568.12,2511.28
1000.0,0.0001,2,LN_SBPLX,4,XTOL_REACHED,0.3131872689103447,9.999975362318904e-5,2.106213094663435e7,7.386866779172131e6,1542.03,186.98,4769.18,1445.92,1351.21,10993.26
1000.0,0.0001,2,LN_SBPLX,5,XTOL_REACHED,0.252708321417183,9.999995793269214e-5,1.7097495846251387e7,5.336766269123215e6,2542.74,2550.23,2750.33,1396.4,1316.1,10761.05
1000.0,0.0001,2,LN_NELDERMEAD,1,XTOL_REACHED,0.3301639087447767,9.894089355718866e-5,2.2046905891373273e7,7.749447312082843e6,6793.76,1618.37,4312.05,648.06,1178.65,10216.07
1000.0,0.0001,2,LN_NELDERMEAD,2,XTOL_REACHED,0.3036462102508041,9.996955672113736e-5,2.1017605460716944e7,6.711094900714227e6,2136.81,1713.21,3791.55,736.43,3393.53,16882.29
1000.0,0.0001,2,LN_NELDERMEAD,3,XTOL_REACHED,0.9580980512405578,9.574407766805196e-5,7.76821103059284e7,1.7072203887502715e7,16304.19,25602.92,2025.65,32865.72,494.58,2578.65
1000.0,0.0001,2,LN_NELDERMEAD,4,XTOL_REACHED,0.30084589827684677,9.954514042730811e-5,1.9467861776857365e7,6.032877713323798e6,2769.66,1.0,3437.53,2255.52,3392.7,22117.46
1000.0,0.0001,2,LN_NELDERMEAD,5,XTOL_REACHED,0.26406828770535895,9.969282545887006e-5,1.777649876935541e7,5.137281970977185e6,2551.13,2388.81,2449.09,1259.04,3359.12,33809.3
1000.0,0.001,1,GN_DIRECT,1,MAXEVAL_REACHED,0.21566001891883352,0.000991108084111797,1.4824217128637234e7,4.580752099621413e6,3933.83,1896.07,2216.74,1265.31,1334.69,16885.66
1000.0,0.001,1,GN_DIRECT,2,MAXEVAL_REACHED,0.21566001891883352,0.000991108084111797,1.4824217128637234e7,4.580752099621413e6,3933.83,1896.07,2216.74,1265.31,1334.69,16885.66
1000.0,0.001,1,GN_DIRECT,3,MAXEVAL_REACHED,0.21566001891883352,0.000991108084111797,1.4824217128637234e7,4.580752099621413e6,3933.83,1896.07,2216.74,1265.31,1334.69,16885.66
1000.0,0.001,1,GN_DIRECT,4,MAXEVAL_REACHED,0.21566001891883352,0.000991108084111797,1.4824217128637234e7,4.580752099621413e6,3933.83,1896.07,2216.74,1265.31,1334.69,16885.66
1000.0,0.001,1,GN_DIRECT,5,MAXEVAL_REACHED,0.21566001891883352,0.000991108084111797,1.4824217128637234e7,4.580752099621413e6,3933.83,1896.07,2216.74,1265.31,1334.69,16885.66
1000.0,0.001,1,GN_CRS2_LM,1,XTOL_REACHED,0.21341732641452435,0.0009997596364783043,1.4723671780708658e7,4.476793866465319e6,2324.13,2247.89,2236.39,1209.84,1362.1,16817.95
1000.0,0.001,1,GN_CRS2_LM,2,XTOL_REACHED,0.21348705174215196,0.0009961852782107107,1.4713146879013367e7,4.495434002300791e6,2676.0,2138.24,2236.66,1219.07,1349.84,16794.3
1000.0,0.001,1,GN_CRS2_LM,3,XTOL_REACHED,0.21351495158049325,0.0009980840666449465,1.4707776035244564e7,4.477216064211534e6,2273.89,2175.03,2253.28,1232.58,1369.41,16754.3
1000.0,0.001,1,GN_CRS2_LM,4,XTOL_REACHED,0.21350065099471055,0.0009993953865168898,1.471127951480871e7,4.491056460057779e6,2663.7,2137.24,2233.53,1230.59,1352.92,16806.57
1000.0,0.001,1,GN_CRS2_LM,5,XTOL_REACHED,0.21346571349783444,0.0009998685959320467,1.4711466745238455e7,4.4961157618621765e6,2674.05,2134.87,2238.27,1215.99,1350.33,16780.74
1000.0,0.001,1,GN_AGS,1,MAXEVAL_REACHED,0.24871564809997282,0.00038564586961539163,1.7256834517578125e7,5.3539839343903875e6,5999.09,2679.54,2384.84,1129.39,1639.9,31835.38
1000.0,0.001,1,GN_AGS,2,MAXEVAL_REACHED,0.24871564809997282,0.00038564586961539163,1.7256834517578125e7,5.3539839343903875e6,5999.09,2679.54,2384.84,1129.39,1639.9,31835.38
1000.0,0.001,1,GN_AGS,3,MAXEVAL_REACHED,0.24871564809997282,0.00038564586961539163,1.7256834517578125e7,5.3539839343903875e6,5999.09,2679.54,2384.84,1129.39,1639.9,31835.38
1000.0,0.001,1,GN_AGS,4,MAXEVAL_REACHED,0.24871564809997282,0.00038564586961539163,1.7256834517578125e7,5.3539839343903875e6,5999.09,2679.54,2384.84,1129.39,1639.9,31835.38
1000.0,0.001,1,GN_AGS,5,MAXEVAL_REACHED,0.24871564809997282,0.00038564586961539163,1.7256834517578125e7,5.3539839343903875e6,5999.09,2679.54,2384.84,1129.39,1639.9,31835.38
1000.0,0.001,1,GN_ISRES,1,XTOL_REACHED,0.21346081801774502,0.000999915345308422,1.4711399509946225e7,4.4967220925338715e6,2666.17,2137.52,2239.41,1212.59,1349.28,16772.5
1000.0,0.001,1,GN_ISRES,2,XTOL_REACHED,0.21347252774025835,0.0009977641946280632,1.4711710303342972e7,4.49574694512109e6,2666.95,2137.14,2238.27,1215.64,1350.72,16779.72
1000.0,0.001,1,GN_ISRES,3,XTOL_REACHED,0.2135348303258037,0.0009989081469685063,1.4696270862981467e7,4.490937149739148e6,2667.77,2084.96,2241.73,1250.1,1350.99,16815.05
1000.0,0.001,1,GN_ISRES,4,XTOL_REACHED,0.21357780896197134,0.000999713789955085,1.4755568222959425e7,4.508651721775529e6,2933.41,2201.26,2211.07,1205.38,1329.81,16799.26
1000.0,0.001,1,GN_ISRES,5,XTOL_REACHED,0.21352748967186977,0.0009989023377000958,1.4715689533600092e7,4.489633415921201e6,2597.49,2146.36,2236.79,1226.39,1362.33,16805.4
1000.0,0.001,1,GN_ESCH,1,MAXEVAL_REACHED,0.22056286076050052,0.0009994485569690971,1.552325430840966e7,4.611136558333311e6,3373.01,3427.44,2009.95,1062.66,1318.92,16711.23
1000.0,0.001,1,GN_ESCH,2,MAXEVAL_REACHED,0.21792703631708565,0.0009836530995154203,1.491850599336667e7,4.626027566166928e6,4271.9,1745.99,2236.31,1359.92,1327.69,16819.38
1000.0,0.001,1,GN_ESCH,3,MAXEVAL_REACHED,0.21594539451035255,0.000996564950118568,1.5039139393964205e7,4.544200977420227e6,3605.28,2634.06,2085.81,1186.73,1315.68,17070.0
1000.0,0.001,1,GN_ESCH,4,MAXEVAL_REACHED,0.21407673179962536,0.0009995459227670638,1.4794683338908594e7,4.547599124931279e6,2986.78,2131.87,2250.76,1143.52,1356.52,16712.64
1000.0,0.001,1,GN_ESCH,5,MAXEVAL_REACHED,0.21930396931366145,0.0009958117104577754,1.5381203220660321e7,4.59255873190293e6,2449.69,3200.43,2131.78,1040.2,1368.69,16480.2
1000.0,0.001,1,LN_SBPLX,1,XTOL_REACHED,0.3240839004764695,0.0009997690465050177,2.3147159038688205e7,6.872839548676436e6,10163.32,8540.39,1996.69,499.0,1048.87,6563.65
1000.0,0.001,1,LN_SBPLX,2,XTOL_REACHED,0.26859487723711684,0.0009999999656547067,1.9278969086914036e7,5.677070025628781e6,6772.64,6389.02,1890.79,639.55,1175.14,11562.03
1000.0,0.001,1,LN_SBPLX,3,XTOL_REACHED,0.7275871017066093,0.0009999999983483722,5.170084600854457e7,1.5826900800244674e7,17070.0,22341.76,4988.08,10.06,647.06,1016.13
1000.0,0.001,1,LN_SBPLX,4,XTOL_REACHED,0.34525663823879876,0.0009999997054018928,2.39210418884906e7,8.556985984687375e6,1524.3,1095.64,5496.36,787.35,1241.19,8705.72
1000.0,0.001,1,LN_SBPLX,5,XTOL_REACHED,0.23840261484342046,0.0009999510350232608,1.6643756732496174e7,5.339009373191174e6,4947.84,2234.86,2620.95,977.96,1269.65,11555.01
1000.0,0.001,1,LN_NELDERMEAD,1,XTOL_REACHED,0.2594817507479684,0.0009999165551788946,1.8381182993852373e7,5.708870965167772e6,5906.62,4241.29,2414.78,553.33,1407.94,14131.21
1000.0,0.001,1,LN_NELDERMEAD,2,XTOL_REACHED,0.27125767737703776,0.0009942248133434685,1.781337621462896e7,5.928313961737026e6,15697.03,1579.85,2090.47,1035.5,1257.64,17288.45
1000.0,0.001,1,LN_NELDERMEAD,3,XTOL_REACHED,0.8064943100700409,0.0009936407302375799,6.793611093110852e7,1.4247925264706574e7,4602.79,24417.36,1760.74,26635.06,3400.27,32947.74
1000.0,0.001,1,LN_NELDERMEAD,4,XTOL_REACHED,0.4224458351320069,0.0009988442626735503,2.987444008130061e7,1.0039585638454411e7,8961.6,1565.64,5399.4,1940.31,3193.59,34140.0
1000.0,0.001,1,LN_NELDERMEAD,5,XTOL_REACHED,0.23945600000707376,0.000999761094998403,1.6893410909424983e7,5.042879168977749e6,6499.34,2521.02,2069.53,906.05,2629.13,18625.13
1000.0,0.001,2,GN_DIRECT,1,MAXEVAL_REACHED,0.22765340215656588,0.0009992582203804173,1.5266666706204515e7,4.826316075200764e6,119.68,1511.84,2845.06,1334.59,1308.15,12628.83
1000.0,0.001,2,GN_DIRECT,2,MAXEVAL_REACHED,0.22765340215656588,0.0009992582203804173,1.5266666706204515e7,4.826316075200764e6,119.68,1511.84,2845.06,1334.59,1308.15,12628.83
1000.0,0.001,2,GN_DIRECT,3,MAXEVAL_REACHED,0.22765340215656588,0.0009992582203804173,1.5266666706204515e7,4.826316075200764e6,119.68,1511.84,2845.06,1334.59,1308.15,12628.83
1000.0,0.001,2,GN_DIRECT,4,MAXEVAL_REACHED,0.22765340215656588,0.0009992582203804173,1.5266666706204515e7,4.826316075200764e6,119.68,1511.84,2845.06,1334.59,1308.15,12628.83
1000.0,0.001,2,GN_DIRECT,5,MAXEVAL_REACHED,0.22765340215656588,0.0009992582203804173,1.5266666706204515e7,4.826316075200764e6,119.68,1511.84,2845.06,1334.59,1308.15,12628.83
1000.0,0.001,2,GN_CRS2_LM,1,XTOL_REACHED,0.22017743031567452,0.000999150208044601,1.4708414426450131e7,4.491530351050316e6,166.69,1959.74,2505.91,1412.24,1303.12,15416.8
1000.0,0.001,2,GN_CRS2_LM,2,XTOL_REACHED,0.22017293161418197,0.0009987530189164344,1.4708261748042813e7,4.4899266459314255e6,154.89,1959.1,2505.45,1414.46,1307.28,15422.04
1000.0,0.001,2,GN_CRS2_LM,3,XTOL_REACHED,0.22020996461924586,0.0009988983032113154,1.477765183392417e7,4.47459362290563e6,136.58,2241.2,2445.18,1358.76,1310.88,15817.4
1000.0,0.001,2,GN_CRS2_LM,4,XTOL_REACHED,0.220239817444378,0.000999668142703006,1.4743873670153756e7,4.492574977926181e6,167.72,2058.81,2489.31,1379.6,1309.96,15546.97
1000.0,0.001,2,GN_CRS2_LM,5,XTOL_REACHED,0.22020586553074076,0.0009999501576811844,1.4777838588259097e7,4.474519255658346e6,133.42,2241.29,2445.37,1358.42,1311.72,15818.14
1000.0,0.001,2,GN_AGS,1,MAXEVAL_REACHED,0.26852018559332425,0.00016273984810563383,1.816527661132813e7,5.676673612719644e6,3802.83,3148.37,2757.83,1337.76,1253.99,15107.12
1000.0,0.001,2,GN_AGS,2,MAXEVAL_REACHED,0.26852018559332425,0.00016273984810563383,1.816527661132813e7,5.676673612719644e6,3802.83,3148.37,2757.83,1337.76,1253.99,15107.12
1000.0,0.001,2,GN_AGS,3,MAXEVAL_REACHED,0.26852018559332425,0.00016273984810563383,1.816527661132813e7,5.676673612719644e6,3802.83,3148.37,2757.83,1337.76,1253.99,15107.12
1000.0,0.001,2,GN_AGS,4,MAXEVAL_REACHED,0.26852018559332425,0.00016273984810563383,1.816527661132813e7,5.676673612719644e6,3802.83,3148.37,2757.83,1337.76,1253.99,15107.12
1000.0,0.001,2,GN_AGS,5,MAXEVAL_REACHED,0.26852018559332425,0.00016273984810563383,1.816527661132813e7,5.676673612719644e6,3802.83,3148.37,2757.83,1337.76,1253.99,15107.12
1000.0,0.001,2,GN_ISRES,1,XTOL_REACHED,0.2201767396677592,0.0009999162304533862,1.4705456728811394e7,4.488582898798333e6,151.23,1954.09,2505.39,1418.4,1308.01,15419.05
1000.0,0.001,2,GN_ISRES,2,XTOL_REACHED,0.22027760242575453,0.000999903067661438,1.4749904662049381e7,4.471419921388907e6,163.03,2153.94,2454.07,1393.98,1312.27,15759.74
1000.0,0.001,2,GN_ISRES,3,XTOL_REACHED,0.22027439268188093,0.0009983735017317526,1.4758822711480198e7,4.479024328972626e6,152.36,2148.14,2462.78,1378.97,1316.46,15715.44
1000.0,0.001,2,GN_ISRES,4,XTOL_REACHED,0.22018566995164782,0.0009992004526938928,1.470560415328969e7,4.485494398453693e6,162.98,1969.1,2498.98,1421.65,1305.21,15454.58
1000.0,0.001,2,GN_ISRES,5,XTOL_REACHED,0.2202138550686758,0.0009997863328489534,1.4777305581294736e7,4.4735292472737795e6,130.91,2240.69,2444.7,1360.29,1313.26,15828.19
1000.0,0.001,2,GN_ESCH,1,MAXEVAL_REACHED,0.22128753275241422,0.0009930228360872883,1.479603619737363e7,4.438747684079245e6,91.84,2237.32,2408.19,1476.71,1360.92,16023.11
1000.0,0.001,2,GN_ESCH,2,MAXEVAL_REACHED,0.2231137333618005,0.0009898591552665672,1.5011273960403016e7,4.673859364092462e6,108.66,1880.93,2673.78,1215.07,1331.11,14642.95
1000.0,0.001,2,GN_ESCH,3,MAXEVAL_REACHED,0.2696665926454649,0.0009964683358932394,1.85650796363413e7,6.215314100076324e6,90.29,2067.74,3788.21,700.94,1283.54,11203.33
